num_nodes,num_edges,avg_degree,density,num_unknown_nodes,num_socket_syscalls,num_open_syscalls,num_read_syscalls,num_write_syscalls,num_dup_syscalls,num_accept4_syscalls,num_close_syscalls,num_openat_syscalls,num_connect_syscalls,num_recv_syscalls,max_degree_centrality,avg_degree_centrality,max_betweenness_centrality,avg_betweenness_centrality,max_closeness_centrality,avg_closeness_centrality,num_connected_components,largest_cc_num_nodes,largest_cc_num_edges,degree_assortativity,node_connectivity,edge_connectivity,degree_std,degree_skewness,degree_kurtosis,num_unlinkat_syscalls,num_execve_syscalls,num_dup3_syscalls,num_clone_syscalls,num_bind_syscalls,num_dup2_syscalls,num_vfork_syscalls,num_send_syscalls
264,788,5.96969696969697,0.011349233782693858,264,6.0,214,247,44,16,1.0,232,19,8.0,1.0,0.7832699619771863,0.022698467565387726,0.0,0.0,0.026615969581749048,0.0037734762069362945,13,106,339,-0.3626055455140077,0,0,18.28475909219719,8.238761532257993,78.59991674963247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,756,5.793103448275862,0.011140583554376658,261,6.0,212,231,32,16,1.0,230,19,8.0,1.0,0.7923076923076924,0.02228116710875329,0.0,0.0,0.026923076923076925,0.0038019451812555142,14,105,311,-0.32402029558973416,0,0,18.172526481507717,8.476765424934637,81.87397971552504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,1995,6.975524475524476,0.006108165039863814,572,6.0,522,777,28,22,0.0,549,81,8.0,0.0,2.40630472854641,0.012216330079727814,0.002184533136694626,5.731356547099933e-06,0.0070052539404553416,0.0023039934379689535,10,422,1549,0.05453941123049681,0,0,58.489848161981406,22.491401514845094,523.5775954265243,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
656,2181,6.649390243902439,0.005075870415192702,656,12.0,562,808,51,38,1.0,609,81,12.0,1.0,2.097709923664122,0.010151740830385557,0.0016539440203562341,3.78989100486985e-06,0.012366412213740458,0.001953245752468445,19,477,1694,0.056667071401017725,0,0,54.877626607454715,23.77035256202772,589.442604236432,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
615,2099,6.826016260162602,0.005558645162998861,615,8.0,554,797,36,22,0.0,587,81,8.0,0.0,2.237785016286645,0.011117290325997621,0.0018823960763267107,4.6009302173673845e-06,0.009975570032573289,0.0021061296970965623,13,461,1652,0.062344625905257176,0,0,56.6218433494744,23.07699151844547,554.595916191811,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
630,2138,6.787301587301587,0.005395311277664219,630,8.0,559,801,36,38,0.0,600,80,8.0,1.0,2.1844197138314785,0.010790622555328313,0.0017936163964639047,4.2795565463231255e-06,0.009737678855325914,0.0020624716353007384,14,457,1645,0.06475409264018213,0,0,55.979013902358744,23.314532648133984,566.7105375793983,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
631,2130,6.751188589540412,0.00535808618217493,631,12.0,552,804,49,22,1.0,591,81,10.0,1.0,2.1809523809523808,0.010716172364349841,0.0017879223761576703,4.267208518164051e-06,0.012857142857142857,0.0020399398827441934,14,476,1692,0.048427094377442824,0,0,55.88350936574219,23.392768399083522,569.7379718859296,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
620,2103,6.783870967741936,0.005479701912554067,620,8.0,554,798,38,22,0.0,587,81,8.0,1.0,2.2197092084006464,0.010959403825108217,0.0018520842155893993,4.4903355330496286e-06,0.009894991922455573,0.002077480939394026,16,461,1654,0.055436078467887125,0,0,56.41609583165585,23.146501197269703,558.2533350305142,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
643,2151,6.690513219284603,0.005210680077324457,643,12.0,557,813,50,22,1.0,596,81,11.0,1.0,2.1401869158878504,0.010421360154648776,0.0017216576513527833,4.0361492949856224e-06,0.011076497057805468,0.0019822428599190474,19,468,1676,0.05509594630573321,0,0,55.42225036346787,23.546455699554187,578.0538896458606,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
257,730,5.680933852140078,0.01109557392996109,257,6.0,208,223,25,16,1.0,226,18,6.0,1.0,0.8046875,0.02219114785992218,0.0,0.0,0.02734375,0.003860651750972763,13,102,287,-0.3368691025277993,0,0,18.040145091589086,8.712499644222312,85.6590443496367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,1356,6.696296296296296,0.008287495416208287,405,10.0,342,499,41,16,1.0,368,65,12.0,1.0,1.8044554455445545,0.016574990832416512,1.228410682259293e-05,3.033112795701958e-08,0.01485148514851485,0.0024487633948580066,16,244,906,0.09113593477885323,0,0,38.61969191444346,16.74828860267561,305.35495339225463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
646,2254,6.978328173374613,0.005409556723546212,646,14.0,558,884,69,22,1.0,600,82,16.0,2.0,2.130232558139535,0.01081911344709236,0.0017056671000048149,3.968912348080097e-06,0.015633074935400514,0.0019781936982599516,18,484,1801,-0.06308738158771925,0,0,55.443688786977035,23.400824790923988,573.9609433722825,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
265,793,5.9849056603773585,0.011335048599199543,265,6.0,216,247,46,16,1.0,234,20,6.0,1.0,0.7803030303030303,0.02267009719839924,0.0,0.0,0.026515151515151516,0.0037449971412235536,13,110,350,-0.3788951801358616,0,0,18.384564857268177,8.12861579762592,76.71795225533596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,2095,6.902800658978583,0.005695380081665498,607,8.0,553,796,34,22,0.0,586,81,8.0,1.0,2.2673267326732676,0.011390760163331033,0.0019324659738701143,4.785561677329932e-06,0.010107260726072606,0.0021539020419654013,8,461,1654,0.053746035718718,0,0,56.999194555407584,22.916884284065873,547.065438007614,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
271,702,5.180811808118081,0.00959409594095941,271,6.0,215,186,22,16,1.0,235,12,4.0,0.0,0.762962962962963,0.01918819188191878,2.7536830510808205e-05,1.5241788105613399e-07,0.022222222222222223,0.0036217028836954854,16,107,245,0.0062289884747920125,0,0,17.58921803898304,9.187413820262124,91.55193262390841,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
268,803,5.992537313432836,0.01122197998770194,268,10.0,197,236,36,32,1.0,230,49,10.0,1.0,0.7640449438202247,0.022443959975403827,2.816028836135282e-05,1.0507570284086873e-07,0.02247191011235955,0.0037686101328563244,17,91,318,-0.09426183507069498,0,0,19.282269432241705,7.845053610064268,67.42302055603888,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
259,732,5.652509652509653,0.01095447607075514,259,6.0,209,220,25,16,1.0,227,19,8.0,1.0,0.7906976744186046,0.021908952141510302,0.0,0.0,0.027131782945736434,0.0038460387297596663,13,107,297,-0.3280780070477526,0,0,17.75864853947925,8.610861841479,84.34836278369528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,768,5.688888888888889,0.010574142916150352,270,6.0,213,234,39,16,1.0,231,19,8.0,1.0,0.7657992565055761,0.021148285832300568,0.0,0.0,0.026022304832713755,0.0036623984579375016,15,109,318,-0.2943719202932963,0,0,17.67356958082874,8.603803326802119,84.9546546850656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,2151,6.74294670846395,0.0052927368198304155,638,12.0,558,811,49,22,1.0,597,81,12.0,1.0,2.1569858712715857,0.010585473639660758,0.001748812732640226,4.12033361192205e-06,0.014271442842871412,0.0020134091130828056,14,480,1701,0.04774126170992188,0,0,55.63275014883365,23.458557405950124,573.7314566139501,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
296,736,4.972972972972973,0.008428767750801648,296,4.0,229,172,13,16,1.0,258,32,2.0,0.0,0.6983050847457627,0.016857535501603273,0.000530381644183097,3.077273053059978e-06,0.02288135593220339,0.00345949763322643,15,137,291,-0.09937627803198401,0,0,16.528618075500322,9.49835405301389,101.20601695131651,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
301,753,5.003322259136213,0.008338870431893687,301,4.0,236,175,14,16,1.0,265,32,2.0,0.0,0.6866666666666668,0.016677740863787423,0.0005128205128205128,2.925958436575221e-06,0.019393939393939397,0.0034014564247122326,15,120,270,-0.09011260673932135,0,0,16.615546964296037,9.57335567334474,102.26672101385724,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
243,808,6.650205761316872,0.013740094548175357,243,4.0,204,285,59,16,1.0,219,17,3.0,0.0,0.8429752066115703,0.027480189096350673,0.0,0.0,0.02066115702479339,0.00409822126993843,11,87,357,-0.19854031957837912,0,0,20.42886559112812,6.826334079103435,53.309000892289035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,752,5.718631178707224,0.010913418279975618,263,6.0,211,229,32,16,1.0,229,19,8.0,1.0,0.7786259541984732,0.02182683655995127,0.0,0.0,0.026717557251908396,0.003744231271587362,16,105,308,-0.324444774805189,0,0,18.00646047002708,8.495224202917187,82.15172131708368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,779,5.706959706959707,0.010490734755440637,273,6.0,215,238,42,16,1.0,233,19,8.0,1.0,0.7573529411764706,0.020981469510881343,0.0,0.0,0.025735294117647058,0.0036226028873087585,15,110,323,-0.29761225944234493,0,0,17.813087008674163,8.623478196168415,85.0097068217749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,2098,6.8450244698205545,0.005592340253121368,613,8.0,553,797,36,22,0.0,586,81,8.0,1.0,2.2450980392156863,0.011184680506242717,0.0018947295230148796,4.64618502663612e-06,0.010008169934640522,0.0021172409208985925,12,461,1654,0.05454786979279495,0,0,56.720117605215556,23.031760302877103,552.5326772370073,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
266,795,5.977443609022556,0.011278195488721804,266,6.0,216,247,46,16,1.0,234,20,8.0,1.0,0.7773584905660378,0.022556390977443698,0.0,0.0,0.026415094339622643,0.003745212086820825,13,111,351,-0.3765975451701432,0,0,18.37535378020167,8.155102087080378,77.15980794947914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,802,5.940740740740741,0.01104226903483409,270,6.0,215,253,50,16,1.0,233,19,8.0,1.0,0.7657992565055761,0.02208453806966804,0.0,0.0,0.026022304832713755,0.003621093212171289,18,105,347,-0.36561464044231645,0,0,18.18496039689084,8.222175218338744,78.65839632146117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,775,5.871212121212121,0.011162000230441295,264,6.0,211,243,41,16,1.0,229,19,8.0,1.0,0.7756653992395437,0.022324000460882603,1.4512524308478216e-05,5.497168298665991e-08,0.026615969581749048,0.003735069324422945,15,107,331,-0.34993461676916027,0,0,18.113867658815035,8.315131981545015,79.5935666193266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,787,5.702898550724638,0.010368906455862978,276,6.0,217,228,31,32,1.0,244,19,8.0,1.0,0.7418181818181818,0.02073781291172587,0.0,0.0,0.025454545454545455,0.0037022397891963276,14,105,308,-0.30924350689655344,0,0,17.780631630052433,8.413485649289552,81.39057519149901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,784,5.540636042402827,0.009823822770217778,283,6.0,220,225,28,32,1.0,246,19,6.0,1.0,0.7304964539007092,0.01964764554043544,0.0,0.0,0.024822695035460994,0.003558629676966624,17,105,297,-0.3131838009878857,0,0,17.583348479884634,8.716534297164346,86.87090305592696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,1216,7.028901734104046,0.010186814107397168,346,12.0,279,454,63,16,1.0,308,64,16.0,2.0,1.365217391304348,0.02037362821479435,6.740815638692282e-05,1.9482126123388098e-07,0.023478260869565216,0.002909161989332864,14,187,765,-0.006410286611442093,0,0,29.7503927687027,12.445879704058866,178.9988520901808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
360,1012,5.622222222222222,0.00783039306716187,360,6.0,290,313,25,22,1.0,317,27,4.0,0.0,0.7715877437325905,0.01566078613432365,0.0011865672803099859,5.035886635923983e-06,0.019808108944599195,0.0030669837830933416,18,195,556,0.03651526046268922,0,0,21.38786144718426,9.775935425894284,103.75279481039446,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
639,2250,7.042253521126761,0.005519007461698088,639,14.0,557,883,67,22,1.0,599,82,16.0,2.0,2.153605015673981,0.011038014923396044,0.0017433305610645511,4.131794876261677e-06,0.0161218092252575,0.002022711367862732,13,485,1802,-0.06381127262774218,0,0,55.73043014142215,23.288925571436184,568.3016283404803,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
648,2288,7.061728395061729,0.0054572862403877345,648,14.0,566,899,71,22,1.0,608,82,16.0,2.0,2.123647604327666,0.01091457248077566,0.0016951301792985966,3.961757761544983e-06,0.01589754912784279,0.0019883389048052265,13,485,1807,-0.04606644647155526,0,0,55.511336997808435,23.27573510999897,569.4295077850927,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
280,818,5.8428571428571425,0.010471070148489503,280,6.0,219,246,43,32,1.0,245,19,6.0,1.0,0.7311827956989247,0.020942140296979012,0.0,0.0,0.025089605734767026,0.003609831029185875,16,106,333,-0.3318836692360309,0,0,17.802797303702995,8.230190893122208,78.97281425344686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,2244,7.067716535433071,0.005573908939615986,635,14.0,556,880,66,22,1.0,598,82,16.0,2.0,2.167192429022082,0.01114781787923199,0.0017654153024254837,4.21049376691923e-06,0.01622352410995944,0.0020433269973745287,11,485,1801,-0.0648742160231944,0,0,55.89033255169041,23.231913015638135,565.3265522004771,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
244,638,5.229508196721311,0.010760304931525333,244,2.0,206,173,6,16,0.0,220,12,0.0,0.0,0.8395061728395062,0.021520609863050693,0.0,0.0,0.012345679012345678,0.0039803008837617105,16,85,191,0.1370575061471043,0,0,17.9239225092831,9.00855220027143,87.96212748963627,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
263,845,6.425855513307985,0.012263083040664093,263,4.0,220,295,52,16,1.0,235,18,4.0,0.0,0.9122137404580152,0.024526166081328207,0.0,0.0,0.019083969465648856,0.0037587437958958372,13,96,288,-0.274593793702294,0,0,20.878091213258976,7.908777352702534,73.53701000578693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,2145,6.787974683544304,0.005378743806295011,632,8.0,566,816,37,22,0.0,600,81,8.0,1.0,2.1774960380348656,0.010757487612589907,0.0017822554272633512,4.238992232733331e-06,0.009706814580031696,0.002034382923731255,14,461,1654,0.060069154095094064,0,0,56.09250932368071,23.144627892336707,560.5445888742662,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
316,776,4.9113924050632916,0.007795860960417922,316,4.0,236,174,14,32,1.0,273,31,3.0,0.0,0.653968253968254,0.015591721920835818,0.0004650692548781721,2.559544605823732e-06,0.015555555555555555,0.003270711941598009,20,108,241,-0.06620791618344866,0,0,16.244718614717055,9.604183370568363,103.99161579885089,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
273,778,5.6996336996337,0.010477267830209006,273,6.0,216,239,39,16,1.0,234,19,7.0,1.0,0.7573529411764706,0.02095453566041808,0.0,0.0,0.025735294117647058,0.0036226028873087585,15,108,320,-0.2988476963772331,0,0,17.891755316087142,8.662985563519074,85.45212875558735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,2244,7.04552590266876,0.005538935458072924,637,14.0,553,880,72,22,1.0,595,82,16.0,2.0,2.160377358490566,0.011077870916145737,0.0017543208042390926,4.170896842331781e-06,0.016172506738544472,0.0020280378145222156,14,485,1805,-0.048598069413850774,0,0,55.785692191590265,23.290718531985338,567.8331183339791,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
243,667,5.489711934156379,0.011342380029248715,243,2.0,211,186,9,16,0.0,229,12,0.0,0.0,0.8512396694214877,0.022684760058497414,0.0,0.0,0.012396694214876033,0.004115226337448549,9,85,190,0.07795603540335333,0,0,18.33958639487611,8.932376690828814,86.58054006993264,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,2106,6.654028436018957,0.005264263003179555,633,9.0,554,803,46,38,1.0,594,44,9.0,1.0,1.9272151898734178,0.01052852600635911,0.0016512367349395174,3.957449126694371e-06,0.014727361246348587,0.002029483119005574,14,459,1614,-0.1632467958441563,0,0,49.88833078529122,22.86133563876061,551.1387967229293,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
599,2055,6.861435726210351,0.005736986393152467,599,6.0,534,778,35,38,0.0,570,81,8.0,1.0,2.297658862876254,0.011473972786305223,0.0019873615569486226,4.98955807544917e-06,0.008193979933110367,0.0021944897988304085,13,429,1572,0.05837548456361727,0,0,57.20646932089408,22.958795841145083,546.469402520508,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
237,630,5.3164556962025316,0.01126367732246299,237,2.0,204,171,5,16,0.0,218,12,0.0,0.0,0.864406779661017,0.02252735464492605,0.0,0.0,0.012711864406779662,0.0041657727240220176,12,85,189,0.16256540478224976,0,0,18.295196139530788,8.906470836922718,85.62253158984383,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,2137,6.805732484076433,0.005427218886823312,628,8.0,563,814,38,22,0.0,596,81,8.0,1.0,2.1913875598086126,0.010854437773646742,0.0018050863435090778,4.320640079824982e-06,0.009768740031897927,0.0020477037427255327,15,462,1660,0.058347578109538896,0,0,56.26269565664836,23.07924702568763,557.2939075442591,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
381,1258,6.603674540682415,0.008689045448266335,381,10.0,320,453,34,16,1.0,346,64,12.0,1.0,1.6684210526315788,0.017378090896532524,1.3886960144424386e-05,3.644871428982779e-08,0.015789473684210527,0.0026154625408666087,14,220,808,0.10808934942613879,0,0,35.33243529496771,15.50075045793913,265.21166818199583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
655,2301,7.025954198473283,0.005371524616569788,655,14.0,571,901,72,22,1.0,613,82,16.0,2.0,2.1009174311926606,0.010743049233139462,0.0016590096988259317,3.8073024489963576e-06,0.015417940876656471,0.0019521767823469623,15,485,1811,-0.04229739339929933,0,0,55.22388241490271,23.392188664688444,575.2232208174281,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
274,813,5.934306569343065,0.010868693350445175,274,6.0,218,244,42,32,1.0,244,19,6.0,1.0,0.7472527472527473,0.021737386700890322,0.0,0.0,0.02564102564102564,0.0037298467955402155,13,105,333,-0.34296141945886777,0,0,17.989739321888987,8.137352367960267,77.2026238832518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,822,5.871428571428571,0.010522273425499232,280,6.0,221,245,43,32,1.0,247,19,7.0,1.0,0.7311827956989247,0.021044546850998474,0.0,0.0,0.021505376344086023,0.0036354326676907396,15,99,317,-0.32775937559200624,0,0,17.89047745795146,8.253445907888159,79.15468369140922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,2096,6.838499184339315,0.00558700913753212,613,8.0,553,795,36,22,0.0,586,81,8.0,1.0,2.2450980392156863,0.01117401827506422,0.0018947295230148796,4.64618502663612e-06,0.010008169934640522,0.0021172409208985925,12,461,1653,0.057881039964670665,0,0,56.71966798571611,23.032350788231177,552.5582529895704,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
298,747,5.0134228187919465,0.008440105755541997,298,4.0,233,172,14,16,1.0,262,32,4.0,0.0,0.6868686868686869,0.016880211511084108,0.0005232505232505233,3.015523149751338e-06,0.022727272727272728,0.0034583342748890833,14,137,295,-0.0984617813512711,0,0,16.506247170900533,9.456334570508323,100.18095346205905,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
646,2255,6.981424148606811,0.005411956704346365,646,14.0,558,882,72,22,1.0,600,82,16.0,1.0,2.130232558139535,0.010823913408692655,0.0017056671000048149,3.998725774168962e-06,0.015946843853820596,0.0019862793478604584,17,485,1803,-0.04256995351380749,0,0,55.38091814484687,23.473856619596756,576.5572193671892,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
298,747,5.0134228187919465,0.008440105755541997,298,4.0,234,174,12,16,1.0,263,32,2.0,0.0,0.6936026936026936,0.016880211511084115,0.0005232505232505233,3.015523149751338e-06,0.022727272727272728,0.003447035605872293,14,136,291,-0.10244470119471424,0,0,16.677552561009996,9.510121393811422,101.01553847126264,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
315,788,5.003174603174603,0.007966838540086948,315,4.0,242,172,13,32,1.0,279,32,4.0,0.0,0.6496815286624205,0.015933677080174003,0.00046804094340774507,2.5517760199594107e-06,0.021496815286624206,0.003347319111650332,14,137,293,-0.08935394437456409,0,0,16.421723593913963,9.384180347892116,99.28435741604494,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
260,735,5.653846153846154,0.010914760914760915,260,6.0,209,225,26,16,1.0,227,18,6.0,1.0,0.7876447876447876,0.021829521829521956,0.0,0.0,0.02702702702702703,0.0038016038016037952,14,102,286,-0.3256545823799794,0,0,17.851615543552157,8.753315041717478,86.51213324745693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,830,5.928571428571429,0.01062467997951869,280,8.0,222,275,37,16,1.0,246,13,8.0,1.0,0.8602150537634409,0.021249359959037387,0.00010314329181815838,3.6836889935056564e-07,0.025487853444842692,0.003574984354554258,14,109,340,-0.31001362049483483,0,0,19.40899749274726,9.042785442511967,94.56834268660359,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
296,745,5.033783783783784,0.00853183692166743,296,4.0,232,173,13,16,1.0,261,32,4.0,0.0,0.6915254237288135,0.017063673843334848,0.000530381644183097,3.1162258765164336e-06,0.02288135593220339,0.0034862192701175573,13,137,295,-0.11267772455264326,0,0,16.666001782452504,9.417921459946673,99.13074138260892,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
604,2087,6.910596026490066,0.005730179126442841,604,8.0,549,796,34,22,0.0,582,81,8.0,1.0,2.2786069651741294,0.011460358252885846,0.0019517583731398379,4.857344046965017e-06,0.010157545605306798,0.002164386771772055,9,461,1654,0.05219623879156616,0,0,57.12257605948144,22.879618415177404,545.0392524559486,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
283,723,5.109540636042403,0.00905946921284114,283,6.0,218,182,19,32,1.0,246,12,4.0,0.0,0.7304964539007092,0.018118938425682168,2.523914085964514e-05,8.918424332030084e-08,0.01773049645390071,0.003554452881571123,17,100,224,0.0720264966011938,0,0,17.061270198270236,9.311123568272368,95.64829838953759,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
619,2100,6.78513731825525,0.005489593299559264,619,8.0,553,797,38,22,0.0,586,81,8.0,1.0,2.2233009708737863,0.010979186599118342,0.0018580877300645676,4.512168606954246e-06,0.009911003236245955,0.002081590086632663,16,461,1654,0.05495302017273248,0,0,56.4518812818834,23.138479790791024,557.7359880004337,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
645,2251,6.97984496124031,0.005419134286677259,645,14.0,557,882,69,22,1.0,599,82,16.0,2.0,2.133540372670807,0.01083826857335452,0.0017109724409068517,4.017382348543e-06,0.015971606033717833,0.0019900404831070576,17,486,1808,-0.06303762761846851,0,0,55.4580746455087,23.41468441346854,574.2457624969533,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
651,2179,6.6943164362519205,0.005149474181732247,651,12.0,560,809,51,38,1.0,607,80,12.0,1.0,2.1138461538461537,0.010298948363464408,0.001679506933744222,3.888948667516191e-06,0.014319526627218934,0.0019807278598487476,16,475,1688,0.055599154168572154,0,0,55.08148089503019,23.686208084931963,585.1628446054771,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
647,2180,6.738794435857805,0.005215785167072605,647,12.0,566,825,49,22,1.0,605,81,11.0,1.0,2.126934984520124,0.010431570334145183,0.001700386396908825,3.9579281511033854e-06,0.011007911936704506,0.0019737402268589495,17,467,1668,0.05678798704219467,0,0,55.447217284318576,23.407547377753083,573.526947105626,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
615,2104,6.842276422764227,0.005571886337755886,615,8.0,555,799,36,22,0.0,588,81,8.0,1.0,2.237785016286645,0.011143772675511681,0.0018823960763267107,4.6009302173673845e-06,0.009975570032573289,0.00210877793204796,12,461,1654,0.05529112416783924,0,0,56.65582441679192,23.039202997151165,553.249274585802,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
637,2145,6.73469387755102,0.00529457065845206,637,12.0,556,809,49,22,1.0,595,81,12.0,1.0,2.160377358490566,0.010589141316904015,0.0017543208042390926,4.1397997549705e-06,0.01429388221841052,0.002012335594353303,16,478,1695,0.04688203271755378,0,0,55.66058504238953,23.45861812520613,573.4973116001836,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
613,2103,6.861337683523654,0.005605668042094489,613,8.0,554,800,36,22,0.0,587,81,8.0,1.0,2.2450980392156863,0.011211336084188958,0.0018947295230148796,4.64618502663612e-06,0.010008169934640522,0.0021199064786932165,11,462,1661,0.051317763162207194,0,0,56.738477550531805,23.010777338452854,551.7935344661519,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
291,734,5.0446735395189,0.008697712999170519,291,4.0,228,173,13,16,1.0,257,31,2.0,0.0,0.7034482758620689,0.01739542599834089,0.0005488605178379668,3.2392037135215432e-06,0.023275862068965515,0.0035440613026819913,13,132,284,-0.10339438333025813,0,0,16.706524770598033,9.464948548638136,99.73163310587361,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
589,2020,6.859083191850594,0.005832553734566832,589,6.0,527,780,36,22,0.0,555,81,8.0,1.0,2.336734693877551,0.011665107469133705,0.00205559225393735,5.248481821295402e-06,0.008333333333333331,0.0022061797203857445,17,429,1569,0.055555320523498694,0,0,57.648594501998886,22.81543729621705,538.9327793280518,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
263,778,5.916349809885932,0.011290743911996052,263,6.0,212,243,42,16,1.0,230,19,8.0,1.0,0.7862595419847328,0.022581487823992146,0.0,0.0,0.026717557251908396,0.003787768844512796,13,108,335,-0.36171169119569,0,0,18.266735094447313,8.289483250111125,79.30656418991427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,2260,7.007751937984496,0.005440801194087342,645,14.0,559,885,72,22,1.0,601,82,16.0,2.0,2.133540372670807,0.010881602388174686,0.0017109724409068517,3.987429824043146e-06,0.015657349896480332,0.00198433715695017,17,484,1805,-0.04601395796765616,0,0,55.44068638959404,23.435291818976342,574.9273964763898,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
262,754,5.755725190839694,0.01102629346904156,262,6.0,212,230,31,16,1.0,230,19,8.0,1.0,0.789272030651341,0.022052586938083134,0.0,0.0,0.02681992337164751,0.003772922698955874,15,105,307,-0.3204941465307952,0,0,18.03689670632698,8.52295494306888,82.85184498406167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,2263,6.931087289433385,0.005315250988829283,653,14.0,561,885,70,22,1.0,603,81,16.0,2.0,2.107361963190184,0.010630501977658626,0.001669211123990463,3.8749179935302285e-06,0.015775635407537247,0.0019564171713525196,19,484,1797,-0.058394230457501646,0,0,55.1459139077115,23.529812404646975,580.2427271258882,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
294,736,5.006802721088436,0.00854403194724989,294,4.0,230,170,12,16,1.0,259,32,4.0,0.0,0.6962457337883959,0.01708806389449976,0.0005376595446257422,3.1407204987750393e-06,0.019857275829972078,0.0035075980956039616,14,121,270,-0.08881051206447671,0,0,16.526826923059204,9.426542777589072,99.59385614842088,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
